899,3,,
KSL,Tem,Hum,R
0.033 ,36.8,33.3,0.109 
0.044 ,36.1,37.3,0.127 
0.048 ,37.3,36,0.130 
0.051 ,37.6,35.3,0.159 
0.052 ,36.6,36.9,0.164 
0.048 ,35.7,37.8,0.155 
0.045 ,35,37.4,0.148 
0.048 ,33,40.1,0.147 
0.053 ,33.4,41.8,0.177 
0.048 ,34.5,38,0.172 
0.049 ,33.2,41.4,0.146 
0.048 ,32.5,40.9,0.143 
0.051 ,32.4,41.4,0.146 
0.052 ,32,46.9,0.146 
0.055 ,31.2,46.6,0.144 
0.054 ,31.5,45.4,0.150 
0.048 ,30.5,51.8,0.126 
0.052 ,31.4,50.8,0.134 
0.052 ,30.5,54.3,0.137 
0.051 ,30.9,53.8,0.128 
0.049 ,31.1,52,0.125 
0.051 ,29.7,56.2,0.124 
0.053 ,29.9,54.2,0.130 
0.052 ,29.2,56.4,0.130 
0.064 ,31.3,52.9,0.144 
0.054 ,29.3,57.2,0.143 
0.052 ,28.7,58.5,0.116 
0.053 ,28.4,60.4,0.132 
0.045 ,28.4,60.7,0.113 
0.045 ,29.1,59.6,0.111 
0.045 ,28.4,62.8,0.111 
0.042 ,27.4,65.8,0.096 
0.042 ,26.9,68.3,0.098 
0.043 ,26.7,70,0.101 
0.042 ,26.6,71.2,0.081 
0.042 ,26.5,72.2,0.090 
0.049 ,25.8,74.5,0.131 
0.046 ,26.5,72.4,0.108 
0.043 ,25.5,73.2,0.088 
0.050 ,25.8,75.8,0.119 
0.050 ,25.9,74.7,0.095 
0.048 ,25.6,75.5,0.106 
0.043 ,25.6,74.3,0.072 
0.043 ,25.7,71.7,0.075 
0.043 ,25.3,72.9,0.098 
0.044 ,25,73.2,0.070 
0.039 ,25.1,72.1,0.071 
0.034 ,24.3,72.3,0.053 
0.033 ,24.7,70.9,0.054 
0.036 ,24.3,71.7,0.056 
0.033 ,24.5,70.4,0.049 
0.032 ,24.3,70.9,0.076 
0.033 ,24.4,70.9,0.066 
0.036 ,24.2,70.9,0.080 
0.035 ,24.1,71.8,0.076 
0.054 ,24.2,71.5,0.075 
0.040 ,24.4,71.5,0.092 
0.043 ,24.3,72.4,0.079 
0.047 ,24.7,72,0.116 
0.045 ,24.7,71.7,0.106 
0.048 ,27,64.1,0.106 
0.046 ,27.7,60.8,0.103 
0.042 ,27.2,59.4,0.096 
0.043 ,27,56.7,0.099 
0.044 ,27.4,57.4,0.106 
0.040 ,28.2,53.1,0.095 
0.046 ,28.2,54.8,0.122 
0.041 ,28.8,52.6,0.095 
0.040 ,28.9,51.3,0.099 
0.040 ,28.7,51.8,0.096 
0.040 ,29,51.4,0.087 
0.046 ,30,49.9,0.094 
0.049 ,28.9,51.5,0.121 
0.047 ,30.5,52.5,0.119 
0.045 ,28.8,55.4,0.113 
0.050 ,29.1,55.1,0.122 
0.070 ,33,29.4,0.135 
0.069 ,33,29.4,0.130 
0.072 ,33,29.4,0.149 
0.071 ,33,29.4,0.143 
0.067 ,33,29.4,0.096 
0.099 ,33.6,32.8,0.147 
0.094 ,33.6,32.8,0.137 
0.103 ,33.6,32.8,0.154 
0.103 ,33.6,32.8,0.137 
0.103 ,33.6,32.8,0.131 
0.107 ,33.6,32.8,0.139 
0.110 ,33.6,32.8,0.156 
0.115 ,33.6,32.8,0.149 
0.116 ,33.6,32.8,0.112 
0.118 ,33.6,32.8,0.110 
0.032 ,29.4,26.3,0.085 
0.033 ,29.4,26.3,0.084 
0.034 ,29.4,26.3,0.079 
0.029 ,29.4,26.3,0.076 
0.030 ,29.4,26.3,0.075 
0.039 ,32.5,50.3,0.075 
0.041 ,32.5,50.3,0.074 
0.042 ,32.5,50.3,0.068 
0.044 ,32.5,50.3,0.080 
0.038 ,32.5,50.3,0.079 
0.042 ,33.8,46.2,0.080 
0.042 ,33.8,46.2,0.076 
0.041 ,33.8,46.2,0.083 
0.046 ,33.8,46.2,0.084 
0.045 ,33.8,46.2,0.093 
0.045 ,33.8,46.2,0.087 
0.044 ,33.8,46.2,0.093 
0.045 ,33.8,46.2,0.100 
0.046 ,33.8,46.2,0.100 
0.134 ,34.6,49.3,0.161 
0.120 ,34.6,49.3,0.144 
0.127 ,34.6,49.3,0.133 
0.128 ,34.6,49.3,0.131 
0.131 ,34.6,49.3,0.125 
0.110 ,34.6,49.3,0.120 
0.059 ,30.3,26,0.085 
0.057 ,30.3,26,0.086 
0.057 ,30.3,26,0.082 
0.058 ,30.3,26,0.087 
0.054 ,30.3,26,0.080 
0.052 ,30.3,26,0.085 
0.049 ,30.3,26,0.087 
0.050 ,30.3,26,0.082 
0.063 ,28.8,36.1,0.095 
0.060 ,28.8,36.1,0.078 
0.064 ,28.8,36.1,0.090 
0.057 ,28.8,36.1,0.090 
0.054 ,28.8,36.1,0.076 
0.057 ,28.8,36.1,0.087 
0.060 ,28.8,36.1,0.087 
0.062 ,28.8,36.1,0.095 
0.047 ,29.8,36.6,0.080 
0.045 ,29.8,36.6,0.079 
0.057 ,29.8,36.6,0.077 
0.056 ,29.8,36.6,0.077 
0.038 ,26.9,46.6,0.073 
0.039 ,26.9,46.6,0.068 
0.033 ,26.9,46.6,0.068 
0.032 ,26.9,46.6,0.081 
0.033 ,26.9,46.6,0.080 
0.032 ,26.9,46.6,0.062 
0.033 ,26.9,46.6,0.065 
0.032 ,26.9,46.6,0.066 
0.033 ,26.9,46.6,0.069 
0.031 ,26.9,46.6,0.075 
0.033 ,26.9,46.6,0.049 
0.033 ,26.9,46.6,0.074 
0.042 ,27.8,45.3,0.090 
0.036 ,27.8,45.3,0.092 
0.033 ,27.8,45.3,0.072 
0.038 ,27.8,45.3,0.098 
0.028 ,27.8,45.3,0.061 
0.029 ,27.8,45.3,0.057 
0.028 ,27.8,45.3,0.066 
0.030 ,27.8,45.3,0.079 
0.027 ,26.7,30.8,0.075 
0.023 ,26.7,30.8,0.059 
0.028 ,26.7,30.8,0.078 
0.024 ,26.7,30.8,0.071 
0.022 ,26.7,30.8,0.078 
0.022 ,26.7,30.8,0.002 
0.029 ,26.7,30.8,0.074 
0.026 ,26.7,30.8,0.091 
0.021 ,26.7,30.8,0.090 
0.033 ,26.6,34.9,0.097 
0.038 ,26.6,34.9,0.096 
0.034 ,26.6,34.9,0.085 
0.035 ,26.6,34.9,0.083 
0.036 ,26.6,34.9,0.094 
0.034 ,26.6,34.9,0.066 
0.037 ,26.6,34.9,0.107 
0.033 ,26.6,34.9,0.065 
0.035 ,26.6,34.9,0.090 
0.030 ,26.6,34.9,0.093 
0.035 ,26.6,34.9,0.082 
0.056 ,32.7,47.2,0.082 
0.058 ,32.7,47.2,0.086 
0.058 ,32.7,47.2,0.081 
0.050 ,32.7,47.2,0.070 
0.102 ,33.1,45.9,0.076 
0.114 ,33.1,45.9,0.128 
0.106 ,33.1,45.9,0.131 
0.097 ,33.1,45.9,0.116 
0.092 ,33.1,45.9,0.137 
0.098 ,33.1,45.9,0.096 
0.087 ,33.1,45.9,0.086 
0.081 ,33.1,45.9,0.084 
0.090 ,33.1,45.9,0.134 
0.097 ,33.1,45.9,0.094 
0.093 ,31.9,50.7,0.138 
0.087 ,31.9,50.7,0.141 
0.080 ,31.9,50.7,0.104 
0.086 ,31.9,50.7,0.138 
0.085 ,31.9,50.7,0.124 
0.077 ,31.9,50.7,0.119 
0.051 ,28.1,21.2,0.331 
0.063 ,28.1,21.2,0.336 
0.081 ,28.1,21.2,0.698 
0.087 ,28.1,21.2,0.550 
0.057 ,28.1,21.2,0.351 
0.054 ,28.1,21.2,0.467 
0.050 ,28.1,21.2,0.355 
0.065 ,28.7,23.8,0.364 
0.068 ,28.7,23.8,0.583 
0.051 ,28.7,23.8,0.290 
0.057 ,28.7,23.8,0.415 
0.048 ,28.7,23.8,0.242 
0.041 ,28.7,23.8,0.337 
0.052 ,28.7,23.8,0.288 
0.055 ,29.5,25.6,0.372 
0.063 ,29.5,25.6,0.544 
0.078 ,29.5,25.6,0.645 
0.053 ,29.5,25.6,0.408 
0.095 ,29.5,25.6,0.526 
0.085 ,29.5,25.6,0.473 
